VentaID,Fecha,Hora,Producto,Categoria,ClienteNombre,ClienteCiudad,MedioPago,Unidades,PrecioUnit,DescuentoPct
4579,2024-09-10,12:13,Té,Bebida,Nuria,Bilbao,Efectivo,1,2.55,0
4580,2024-09-10,13:09,Latte,Bebida,Hugo,Zaragoza,Tarjeta,1,3.5,0
4581,2024-09-10,14:41,Brownie,Comida,Iván,Valencia,Tarjeta,1,2.86,0
4582,2024-09-10,10:47,Té,Bebida,Pablo,Madrid,Tarjeta,1,2.55,0
4583,2024-09-10,12:23,Cookie,Comida,Carla,Madrid,Apple Pay,1,1.8,0
4584,2024-09-10,19:07,Croissant,Comida,Carla,Madrid,Tarjeta,1,2.2,0
4585,2024-09-11,09:19,Chocolate,Bebida,Hugo,Zaragoza,Tarjeta,1,3.0,5
4586,2024-09-11,08:47,Latte,Bebida,Sergio,Madrid,Tarjeta,1,3.68,0
4587,2024-09-11,18:42,Chocolate,Bebida,Sergio,Madrid,Bizum,1,3.06,0
4588,2024-09-11,15:02,Americano,Bebida,Nuria,Bilbao,Tarjeta,1,2.0,0
4589,2024-09-11,19:27,Americano,Bebida,Carla,Madrid,Efectivo,1,1.96,0
4590,2024-09-11,16:41,Bocadillo,Comida,Diego,Barcelona,Tarjeta,1,4.73,0
4591,2024-09-11,16:05,Brownie,Comida,Sofía,Madrid,Efectivo,1,2.74,0
4592,2024-09-11,17:44,Cookie,Comida,Sergio,Madrid,Tarjeta,1,1.84,0
4593,2024-09-11,12:06,Americano,Bebida,Bruno,Sevilla,Tarjeta,1,2.1,0
4594,2024-09-11,13:03,Brownie,Comida,Laura,Madrid,Efectivo,1,2.8,5
4595,2024-09-11,17:44,Cappuccino,Bebida,Nuria,Bilbao,Tarjeta,1,3.2,0
4596,2024-09-12,12:00,Latte,Bebida,Pablo,Madrid,Bizum,1,3.57,0
4597,2024-09-12,14:52,Cappuccino,Bebida,Ana,Madrid,Tarjeta,1,3.14,5
4598,2024-09-12,08:45,Croissant,Comida,Lucía,Madrid,Tarjeta,1,2.31,0
4599,2024-09-12,18:58,Tostada,Comida,Ana,Madrid,Apple Pay,1,2.1,0
4600,2024-09-12,19:49,Croissant,Comida,Ana,Madrid,Tarjeta,2,2.31,0
4601,2024-09-12,12:41,Latte,Bebida,Hugo,Zaragoza,Tarjeta,2,3.5,0
4602,2024-09-12,13:28,Chocolate,Bebida,Marta,Madrid,Tarjeta,1,3.06,0
4603,2024-09-12,10:27,Croissant,Comida,Lucía,Madrid,Tarjeta,1,2.24,10
4604,2024-09-12,12:23,Chocolate,Bebida,Pablo,Madrid,Bizum,1,3.15,0
4605,2024-09-12,08:38,Bocadillo,Comida,Iván,Valencia,Bizum,1,4.73,0
4606,2024-09-13,16:02,Americano,Bebida,Sofía,Madrid,Google Pay,1,2.04,0
4607,2024-09-13,11:24,Brownie,Comida,Nuria,Bilbao,Efectivo,1,2.86,0
4608,2024-09-13,16:45,Cookie,Comida,Pablo,Madrid,Tarjeta,1,1.8,0
4609,2024-09-13,14:49,Latte,Bebida,Lucía,Madrid,Tarjeta,1,3.68,0
4610,2024-09-13,18:11,Americano,Bebida,Carla,Madrid,Tarjeta,1,2.0,0
4611,2024-09-13,15:53,Chocolate,Bebida,Diego,Barcelona,Tarjeta,1,3.06,0
4612,2024-09-13,08:21,Chocolate,Bebida,Carla,Madrid,Google Pay,1,3.0,0
4613,2024-09-13,16:07,Chocolate,Bebida,Carla,Madrid,Bizum,1,3.0,0
4614,2024-09-14,16:05,Tostada,Comida,Ana,Madrid,Tarjeta,1,2.0,0
4615,2024-09-14,08:46,Brownie,Comida,Laura,Madrid,Tarjeta,1,2.8,0
4616,2024-09-14,11:10,Cookie,Comida,Elena,Madrid,Tarjeta,1,1.89,0
4617,2024-09-14,19:49,Cappuccino,Bebida,Laura,Madrid,Google Pay,1,3.2,0
4618,2024-09-14,11:46,Cappuccino,Bebida,Marta,Madrid,Bizum,1,3.2,0
4619,2024-09-14,16:58,Cookie,Comida,Ana,Madrid,Google Pay,1,1.8,0
4620,2024-09-14,16:25,Americano,Bebida,Sofía,Madrid,Bizum,1,2.0,0
4621,2024-09-14,17:41,Latte,Bebida,Bruno,Sevilla,Google Pay,1,3.43,10
4622,2024-09-14,18:46,Chocolate,Bebida,Marta,Madrid,Google Pay,1,3.06,0
4623,2024-09-14,18:26,Cappuccino,Bebida,Carla,Madrid,Apple Pay,1,3.2,0
4624,2024-09-14,07:34,Croissant,Comida,Sofía,Madrid,Tarjeta,1,2.2,0
4625,2024-09-15,11:46,Croissant,Comida,Sofía,Madrid,Tarjeta,1,2.2,0
4626,2024-09-15,16:37,Latte,Bebida,Hugo,Zaragoza,Efectivo,2,3.43,10
4627,2024-09-15,11:48,Cappuccino,Bebida,Sergio,Madrid,Tarjeta,1,3.2,0
4628,2024-09-15,10:20,Cookie,Comida,Marta,Madrid,Tarjeta,1,1.84,0
4629,2024-09-15,16:15,Tostada,Comida,Hugo,Zaragoza,Tarjeta,1,2.0,0
4630,2024-09-15,14:59,Americano,Bebida,Diego,Barcelona,Apple Pay,1,2.04,0
4631,2024-09-15,14:06,Bocadillo,Comida,Sergio,Madrid,Tarjeta,2,4.5,0
4632,2024-09-15,18:37,Té,Bebida,Nuria,Bilbao,Tarjeta,1,2.62,0
4633,2024-09-15,16:14,Americano,Bebida,Elena,Madrid,Bizum,1,2.0,0
4634,2024-09-15,17:17,Brownie,Comida,Laura,Madrid,Tarjeta,1,2.8,0
4635,2024-09-16,13:47,Chocolate,Bebida,Sergio,Madrid,Tarjeta,1,3.15,10
4636,2024-09-16,13:10,Cookie,Comida,Diego,Barcelona,Tarjeta,1,1.76,0
4637,2024-09-16,15:26,Americano,Bebida,Sofía,Madrid,Efectivo,1,2.1,0
4638,2024-09-16,14:22,Croissant,Comida,Nuria,Bilbao,Tarjeta,1,2.31,0
4639,2024-09-16,09:24,Croissant,Comida,Lucía,Madrid,Efectivo,1,2.24,0
4640,2024-09-16,19:09,Latte,Bebida,Sergio,Madrid,Tarjeta,1,3.5,0
4641,2024-09-16,09:05,Cookie,Comida,Pablo,Madrid,Apple Pay,1,1.8,0
4642,2024-09-17,13:09,Brownie,Comida,Ana,Madrid,Efectivo,1,2.8,0
4643,2024-09-17,13:51,Cappuccino,Bebida,Elena,Madrid,Tarjeta,1,3.26,0
4644,2024-09-17,15:52,Americano,Bebida,Laura,Madrid,Apple Pay,1,2.0,0
4645,2024-09-17,17:38,Latte,Bebida,Pablo,Madrid,Google Pay,1,3.5,5
4646,2024-09-18,13:42,Americano,Bebida,Hugo,Zaragoza,Tarjeta,1,2.1,0
4647,2024-09-18,08:23,Cookie,Comida,Laura,Madrid,Bizum,2,1.8,0
4648,2024-09-18,09:57,Cappuccino,Bebida,Nuria,Bilbao,Tarjeta,1,3.26,10
4649,2024-09-18,09:14,Cookie,Comida,Hugo,Zaragoza,Tarjeta,1,1.76,0
4650,2024-09-18,20:12,Bocadillo,Comida,Lucía,Madrid,Tarjeta,1,4.5,0
4651,2024-09-18,14:54,Latte,Bebida,Laura,Madrid,Tarjeta,1,3.68,0
4652,2024-09-18,20:30,Tostada,Comida,Lucía,Madrid,Google Pay,1,1.96,0
4653,2024-09-18,17:53,Té,Bebida,Ana,Madrid,Google Pay,1,2.45,0
4654,2024-09-18,10:11,Croissant,Comida,Diego,Barcelona,Tarjeta,1,2.2,0
4655,2024-09-19,16:12,Latte,Bebida,Hugo,Zaragoza,Apple Pay,2,3.57,0
4656,2024-09-19,09:36,Cookie,Comida,Laura,Madrid,Apple Pay,1,1.89,15
4657,2024-09-19,11:54,Americano,Bebida,Sergio,Madrid,Tarjeta,1,2.0,0
4658,2024-09-19,07:36,Tostada,Comida,Sofía,Madrid,Tarjeta,1,1.96,0
4659,2024-09-19,12:28,Cappuccino,Bebida,Iván,Valencia,Tarjeta,1,3.26,10
4660,2024-09-19,19:48,Cookie,Comida,Ana,Madrid,Tarjeta,1,1.89,0
4661,2024-09-19,15:09,Brownie,Comida,Iván,Valencia,Tarjeta,1,2.74,0
4662,2024-09-19,14:29,Tostada,Comida,Bruno,Sevilla,Tarjeta,1,2.1,0
4663,2024-09-20,15:34,Cappuccino,Bebida,Hugo,Zaragoza,Efectivo,1,3.36,5
4664,2024-09-20,19:35,Bocadillo,Comida,Ana,Madrid,Tarjeta,2,4.5,0
4665,2024-09-20,09:20,Croissant,Comida,Ana,Madrid,Tarjeta,1,2.31,0
4666,2024-09-20,10:21,Bocadillo,Comida,Pablo,Madrid,Tarjeta,1,4.5,0
4667,2024-09-20,13:17,Cookie,Comida,Mario,Madrid,Efectivo,1,1.8,0
4668,2024-09-20,14:01,Chocolate,Bebida,Hugo,Zaragoza,Bizum,1,3.0,0
4669,2024-09-20,07:41,Té,Bebida,Mario,Madrid,Efectivo,1,2.5,0
4670,2024-09-20,20:20,Tostada,Comida,Elena,Madrid,Google Pay,1,2.0,0
4671,2024-09-20,19:44,Tostada,Comida,Pablo,Madrid,Bizum,1,2.04,0
4672,2024-09-21,15:56,Tostada,Comida,Mario,Madrid,Efectivo,1,2.04,0
4673,2024-09-21,10:07,Americano,Bebida,Ana,Madrid,Tarjeta,2,1.96,5
4674,2024-09-21,12:55,Croissant,Comida,Bruno,Sevilla,Tarjeta,1,2.31,0
4675,2024-09-21,20:16,Americano,Bebida,Mario,Madrid,Tarjeta,1,2.0,0
4676,2024-09-21,09:03,Croissant,Comida,Bruno,Sevilla,Tarjeta,1,2.16,0
4677,2024-09-21,13:29,Brownie,Comida,Hugo,Zaragoza,Tarjeta,1,2.74,0
4678,2024-09-21,09:39,Bocadillo,Comida,Mario,Madrid,Apple Pay,2,4.5,0
4679,2024-09-21,17:43,Americano,Bebida,Marta,Madrid,Tarjeta,1,2.0,0
4680,2024-09-21,13:36,Bocadillo,Comida,Iván,Valencia,Google Pay,1,4.41,0
4681,2024-09-22,16:54,Americano,Bebida,Diego,Barcelona,Bizum,1,2.0,0
4682,2024-09-22,17:14,Bocadillo,Comida,Sofía,Madrid,Tarjeta,1,4.5,0
4683,2024-09-22,18:45,Té,Bebida,Lucía,Madrid,Efectivo,2,2.5,0
4684,2024-09-22,17:03,Bocadillo,Comida,Laura,Madrid,Tarjeta,1,4.5,0
4685,2024-09-22,07:58,Americano,Bebida,Sergio,Madrid,Tarjeta,1,2.1,0
4686,2024-09-22,11:45,Americano,Bebida,Diego,Barcelona,Tarjeta,1,2.04,0
4687,2024-09-22,12:55,Tostada,Comida,Diego,Barcelona,Tarjeta,1,2.0,0
4688,2024-09-22,08:23,Tostada,Comida,Carla,Madrid,Tarjeta,1,2.0,0
4689,2024-09-22,18:10,Cookie,Comida,Iván,Valencia,Tarjeta,1,1.89,0
4690,2024-09-22,17:54,Croissant,Comida,Lucía,Madrid,Efectivo,1,2.24,0
4691,2024-09-22,14:08,Cappuccino,Bebida,Laura,Madrid,Tarjeta,2,3.2,0
4692,2024-09-22,16:16,Té,Bebida,Carla,Madrid,Apple Pay,1,2.62,0
4693,2024-09-22,18:13,Latte,Bebida,Ana,Madrid,Bizum,1,3.5,0
4694,2024-09-22,19:49,Tostada,Comida,Lucía,Madrid,Tarjeta,1,2.04,0
4695,2024-09-23,09:55,Cappuccino,Bebida,Iván,Valencia,Tarjeta,1,3.14,0
4696,2024-09-23,09:26,Chocolate,Bebida,Hugo,Zaragoza,Tarjeta,1,2.94,0
4697,2024-09-23,09:38,Tostada,Comida,Pablo,Madrid,Tarjeta,1,2.0,0
4698,2024-09-23,10:35,Bocadillo,Comida,Carla,Madrid,Tarjeta,1,4.41,0
4699,2024-09-23,20:05,Americano,Bebida,Carla,Madrid,Efectivo,1,2.0,0
4700,2024-09-23,10:49,Té,Bebida,Bruno,Sevilla,Apple Pay,1,2.5,0
4701,2024-09-23,17:47,Bocadillo,Comida,Laura,Madrid,Tarjeta,1,4.41,10
4702,2024-09-23,17:55,Cappuccino,Bebida,Laura,Madrid,Efectivo,2,3.2,0
4703,2024-09-24,18:33,Té,Bebida,Sergio,Madrid,Tarjeta,1,2.45,5
4704,2024-09-24,11:24,Tostada,Comida,Laura,Madrid,Bizum,1,2.1,0
4705,2024-09-24,19:19,Chocolate,Bebida,Sergio,Madrid,Tarjeta,1,3.0,0
4706,2024-09-24,07:57,Americano,Bebida,Hugo,Zaragoza,Bizum,1,2.1,0
4707,2024-09-24,11:58,Chocolate,Bebida,Nuria,Bilbao,Efectivo,1,2.94,0
4708,2024-09-24,12:16,Americano,Bebida,Elena,Madrid,Tarjeta,1,2.0,0
4709,2024-09-24,11:06,Americano,Bebida,Sergio,Madrid,Tarjeta,1,2.1,10
4710,2024-09-24,12:11,Bocadillo,Comida,Hugo,Zaragoza,Tarjeta,1,4.41,0
4711,2024-09-24,12:00,Americano,Bebida,Lucía,Madrid,Tarjeta,2,2.04,0
4712,2024-09-24,13:55,Latte,Bebida,Hugo,Zaragoza,Tarjeta,1,3.43,0
4713,2024-09-24,07:39,Brownie,Comida,Nuria,Bilbao,Tarjeta,1,2.94,0
4714,2024-09-24,12:23,Tostada,Comida,Laura,Madrid,Tarjeta,1,1.96,0
4715,2024-09-25,14:12,Americano,Bebida,Marta,Madrid,Apple Pay,1,1.96,0
4716,2024-09-25,15:23,Americano,Bebida,Diego,Barcelona,Efectivo,2,1.96,0
4717,2024-09-25,14:45,Bocadillo,Comida,Nuria,Bilbao,Efectivo,1,4.5,0
4718,2024-09-25,14:20,Tostada,Comida,Laura,Madrid,Tarjeta,1,2.1,0
4719,2024-09-25,15:23,Cookie,Comida,Laura,Madrid,Tarjeta,3,1.8,0
4720,2024-09-25,18:18,Cookie,Comida,Hugo,Zaragoza,Tarjeta,3,1.8,0
4721,2024-09-26,08:02,Cappuccino,Bebida,Nuria,Bilbao,Tarjeta,1,3.14,0
4722,2024-09-26,10:50,Americano,Bebida,Mario,Madrid,Tarjeta,2,2.04,0
4723,2024-09-26,16:51,Americano,Bebida,Lucía,Madrid,Bizum,2,2.0,0
4724,2024-09-26,14:55,Bocadillo,Comida,Mario,Madrid,Tarjeta,1,4.59,10
4725,2024-09-26,08:12,Americano,Bebida,Nuria,Bilbao,Tarjeta,1,2.1,0
4726,2024-09-26,19:41,Croissant,Comida,Diego,Barcelona,Tarjeta,1,2.16,0
4727,2024-09-27,12:51,Cappuccino,Bebida,Marta,Madrid,Apple Pay,1,3.26,0
4728,2024-09-27,13:37,Brownie,Comida,Diego,Barcelona,Tarjeta,1,2.94,0
4729,2024-09-27,08:36,Americano,Bebida,Sofía,Madrid,Tarjeta,1,2.1,0
4730,2024-09-27,17:11,Latte,Bebida,Lucía,Madrid,Tarjeta,1,3.57,10
4731,2024-09-27,11:25,Americano,Bebida,Iván,Valencia,Tarjeta,1,1.96,0
4732,2024-09-27,13:31,Cookie,Comida,Sofía,Madrid,Tarjeta,1,1.89,0
4733,2024-09-27,11:08,Bocadillo,Comida,Ana,Madrid,Tarjeta,1,4.73,0
4734,2024-09-27,18:15,Cookie,Comida,Hugo,Zaragoza,Tarjeta,1,1.8,0
4735,2024-09-27,16:12,Brownie,Comida,Carla,Madrid,Tarjeta,1,2.86,5
4736,2024-09-27,19:49,Croissant,Comida,Elena,Madrid,Tarjeta,1,2.2,0
4737,2024-09-27,15:52,Brownie,Comida,Carla,Madrid,Tarjeta,1,2.8,0
4738,2024-09-27,13:46,Latte,Bebida,Marta,Madrid,Tarjeta,1,3.5,0
4739,2024-09-28,10:43,Croissant,Comida,Carla,Madrid,Google Pay,1,2.31,0
4740,2024-09-28,16:16,Tostada,Comida,Pablo,Madrid,Tarjeta,1,1.96,0
4741,2024-09-28,08:57,Cookie,Comida,Sergio,Madrid,Efectivo,1,1.8,0
4742,2024-09-28,19:08,Cookie,Comida,Mario,Madrid,Tarjeta,2,1.8,0
4743,2024-09-28,12:29,Té,Bebida,Bruno,Sevilla,Tarjeta,1,2.5,5
4744,2024-09-28,15:59,Cappuccino,Bebida,Sergio,Madrid,Bizum,1,3.2,0
4745,2024-09-28,10:31,Croissant,Comida,Carla,Madrid,Tarjeta,1,2.31,0
4746,2024-09-28,10:07,Croissant,Comida,Marta,Madrid,Tarjeta,1,2.2,0
4747,2024-09-29,17:22,Chocolate,Bebida,Ana,Madrid,Tarjeta,1,2.94,0
4748,2024-09-29,20:16,Americano,Bebida,Hugo,Zaragoza,Tarjeta,2,2.0,0
4749,2024-09-29,07:41,Croissant,Comida,Ana,Madrid,Bizum,1,2.2,0
4750,2024-09-29,15:27,Brownie,Comida,Iván,Valencia,Efectivo,1,2.86,0
4751,2024-09-29,11:44,Croissant,Comida,Marta,Madrid,Efectivo,2,2.2,0
4752,2024-09-29,09:06,Tostada,Comida,Hugo,Zaragoza,Bizum,1,2.0,0
4753,2024-09-29,15:50,Americano,Bebida,Nuria,Bilbao,Bizum,2,1.96,0
4754,2024-09-30,12:53,Cookie,Comida,Ana,Madrid,Bizum,1,1.76,0
4755,2024-09-30,14:18,Croissant,Comida,Hugo,Zaragoza,Google Pay,1,2.2,0
4756,2024-09-30,11:13,Bocadillo,Comida,Elena,Madrid,Tarjeta,3,4.59,10
4757,2024-09-30,15:43,Brownie,Comida,Elena,Madrid,Tarjeta,1,2.8,0
4758,2024-10-01,07:37,Cookie,Comida,Hugo,Zaragoza,Tarjeta,1,1.84,0
4759,2024-10-01,10:37,Latte,Bebida,Hugo,Zaragoza,Tarjeta,2,3.57,0
4760,2024-10-01,18:34,Latte,Bebida,Mario,Madrid,Tarjeta,2,3.5,5
4761,2024-10-01,13:39,Chocolate,Bebida,Lucía,Madrid,Tarjeta,1,2.94,5
4762,2024-10-01,19:15,Croissant,Comida,Pablo,Madrid,Tarjeta,1,2.24,10
4763,2024-10-01,12:28,Americano,Bebida,Elena,Madrid,Tarjeta,1,2.0,0
4764,2024-10-01,10:40,Americano,Bebida,Lucía,Madrid,Tarjeta,2,1.96,0
4765,2024-10-02,11:52,Latte,Bebida,Nuria,Bilbao,Tarjeta,2,3.68,0
4766,2024-10-02,08:28,Chocolate,Bebida,Marta,Madrid,Bizum,1,2.94,0
4767,2024-10-02,10:58,Brownie,Comida,Pablo,Madrid,Tarjeta,1,2.94,0
4768,2024-10-03,08:27,Brownie,Comida,Mario,Madrid,Tarjeta,1,2.74,10
4769,2024-10-03,12:34,Té,Bebida,Ana,Madrid,Apple Pay,3,2.45,15
4770,2024-10-03,09:57,Bocadillo,Comida,Hugo,Zaragoza,Tarjeta,1,4.73,0
4771,2024-10-03,11:17,Cookie,Comida,Ana,Madrid,Bizum,1,1.8,0
4772,2024-10-03,19:44,Tostada,Comida,Hugo,Zaragoza,Tarjeta,3,1.96,0
4773,2024-10-03,09:32,Croissant,Comida,Sofía,Madrid,Tarjeta,2,2.2,0
4774,2024-10-03,20:01,Brownie,Comida,Sofía,Madrid,Efectivo,1,2.8,0
4775,2024-10-04,10:13,Cappuccino,Bebida,Laura,Madrid,Apple Pay,1,3.2,0
4776,2024-10-04,08:01,Té,Bebida,Hugo,Zaragoza,Bizum,1,2.5,15
4777,2024-10-04,10:34,Chocolate,Bebida,Mario,Madrid,Tarjeta,1,3.15,0
4778,2024-10-04,17:47,Cookie,Comida,Sofía,Madrid,Apple Pay,1,1.89,0
4779,2024-10-04,19:02,Cookie,Comida,Lucía,Madrid,Tarjeta,1,1.8,0
4780,2024-10-04,19:50,Americano,Bebida,Laura,Madrid,Tarjeta,1,2.0,0
4781,2024-10-04,18:29,Brownie,Comida,Ana,Madrid,Tarjeta,1,2.8,0
4782,2024-10-04,20:10,Croissant,Comida,Laura,Madrid,Tarjeta,1,2.2,0
4783,2024-10-04,14:56,Latte,Bebida,Laura,Madrid,Efectivo,1,3.5,0
4784,2024-10-04,08:46,Bocadillo,Comida,Bruno,Sevilla,Google Pay,1,4.5,0
4785,2024-10-04,15:32,Bocadillo,Comida,Pablo,Madrid,Bizum,2,4.59,5
4786,2024-10-05,14:12,Cookie,Comida,Nuria,Bilbao,Apple Pay,2,1.8,0
4787,2024-10-05,12:18,Latte,Bebida,Iván,Valencia,Tarjeta,2,3.57,0
4788,2024-10-05,18:10,Latte,Bebida,Mario,Madrid,Tarjeta,2,3.43,0
4789,2024-10-05,17:45,Brownie,Comida,Carla,Madrid,Efectivo,1,2.74,0
4790,2024-10-05,19:11,Americano,Bebida,Elena,Madrid,Tarjeta,1,2.1,0
4791,2024-10-05,17:47,Té,Bebida,Ana,Madrid,Apple Pay,1,2.55,0
4792,2024-10-05,10:38,Chocolate,Bebida,Ana,Madrid,Tarjeta,2,3.06,0
4793,2024-10-05,11:52,Latte,Bebida,Ana,Madrid,Google Pay,1,3.68,0
4794,2024-10-05,16:07,Cappuccino,Bebida,Marta,Madrid,Tarjeta,1,3.2,0
4795,2024-10-05,18:37,Brownie,Comida,Sergio,Madrid,Tarjeta,2,2.86,0
4796,2024-10-05,07:57,Brownie,Comida,Sergio,Madrid,Tarjeta,2,2.94,0
4797,2024-10-05,11:25,Croissant,Comida,Laura,Madrid,Apple Pay,2,2.16,0
4798,2024-10-06,09:36,Chocolate,Bebida,Nuria,Bilbao,Tarjeta,1,3.0,0
4799,2024-10-06,11:09,Bocadillo,Comida,Sofía,Madrid,Tarjeta,1,4.5,0
4800,2024-10-06,16:06,Tostada,Comida,Nuria,Bilbao,Apple Pay,1,1.96,0
4801,2024-10-06,16:31,Latte,Bebida,Lucía,Madrid,Apple Pay,1,3.5,0
4802,2024-10-06,17:17,Bocadillo,Comida,Carla,Madrid,Efectivo,1,4.41,0
4803,2024-10-06,12:50,Brownie,Comida,Carla,Madrid,Google Pay,1,2.8,0
4804,2024-10-06,11:31,Latte,Bebida,Iván,Valencia,Tarjeta,1,3.5,0
4805,2024-10-06,14:45,Americano,Bebida,Carla,Madrid,Tarjeta,2,2.0,0
4806,2024-10-06,13:52,Americano,Bebida,Ana,Madrid,Tarjeta,1,2.04,0
4807,2024-10-06,17:06,Brownie,Comida,Lucía,Madrid,Tarjeta,1,2.74,0
4808,2024-10-06,18:24,Cappuccino,Bebida,Elena,Madrid,Tarjeta,1,3.2,0
4809,2024-10-07,10:54,Cappuccino,Bebida,Mario,Madrid,Tarjeta,1,3.36,0
4810,2024-10-07,15:35,Brownie,Comida,Nuria,Bilbao,Tarjeta,1,2.94,0
4811,2024-10-07,09:28,Brownie,Comida,Bruno,Sevilla,Tarjeta,1,2.94,0
4812,2024-10-07,13:11,Americano,Bebida,Bruno,Sevilla,Tarjeta,1,2.1,0
4813,2024-10-07,08:16,Croissant,Comida,Mario,Madrid,Efectivo,1,2.2,0
4814,2024-10-07,14:05,Tostada,Comida,Diego,Barcelona,Tarjeta,1,2.04,10
4815,2024-10-07,10:40,Tostada,Comida,Sofía,Madrid,Tarjeta,2,2.0,0
4816,2024-10-08,17:43,Cappuccino,Bebida,Sergio,Madrid,Tarjeta,1,3.36,5
4817,2024-10-08,20:20,Bocadillo,Comida,Sergio,Madrid,Tarjeta,1,4.41,0
4818,2024-10-08,07:33,Bocadillo,Comida,Elena,Madrid,Efectivo,1,4.5,0
4819,2024-10-08,10:35,Cappuccino,Bebida,Elena,Madrid,Efectivo,1,3.26,0
4820,2024-10-08,16:30,Americano,Bebida,Laura,Madrid,Apple Pay,1,2.1,0
4821,2024-10-08,14:21,Latte,Bebida,Elena,Madrid,Tarjeta,1,3.5,5
4822,2024-10-08,09:01,Latte,Bebida,Lucía,Madrid,Tarjeta,2,3.5,0
4823,2024-10-09,09:11,Americano,Bebida,Ana,Madrid,Tarjeta,2,2.0,0
4824,2024-10-09,16:00,Bocadillo,Comida,Carla,Madrid,Tarjeta,1,4.41,0
4825,2024-10-09,12:31,Croissant,Comida,Sofía,Madrid,Google Pay,1,2.2,0
4826,2024-10-09,09:16,Cookie,Comida,Lucía,Madrid,Tarjeta,2,1.89,0
4827,2024-10-09,13:04,Tostada,Comida,Nuria,Bilbao,Efectivo,1,2.04,5
4828,2024-10-09,10:10,Croissant,Comida,Pablo,Madrid,Apple Pay,1,2.24,0
4829,2024-10-09,15:02,Croissant,Comida,Sergio,Madrid,Tarjeta,1,2.24,0
4830,2024-10-09,18:51,Té,Bebida,Carla,Madrid,Bizum,1,2.5,10
4831,2024-10-09,11:16,Cookie,Comida,Laura,Madrid,Tarjeta,3,1.89,0
4832,2024-10-10,13:57,Cookie,Comida,Pablo,Madrid,Tarjeta,1,1.8,0
4833,2024-10-10,19:14,Americano,Bebida,Hugo,Zaragoza,Tarjeta,1,1.96,10
4834,2024-10-10,14:11,Cookie,Comida,Mario,Madrid,Tarjeta,1,1.89,0
4835,2024-10-10,12:15,Brownie,Comida,Carla,Madrid,Tarjeta,1,2.8,0
4836,2024-10-10,18:46,Cappuccino,Bebida,Lucía,Madrid,Apple Pay,1,3.26,0
4837,2024-10-10,14:53,Latte,Bebida,Diego,Barcelona,Bizum,2,3.57,0
4838,2024-10-10,14:35,Cookie,Comida,Sergio,Madrid,Bizum,1,1.8,0
4839,2024-10-10,20:01,Cappuccino,Bebida,Lucía,Madrid,Tarjeta,2,3.2,0
4840,2024-10-10,10:56,Tostada,Comida,Ana,Madrid,Tarjeta,1,1.96,0
4841,2024-10-11,10:20,Chocolate,Bebida,Laura,Madrid,Tarjeta,2,3.0,10
4842,2024-10-11,14:45,Cappuccino,Bebida,Bruno,Sevilla,Efectivo,1,3.2,0
4843,2024-10-11,15:11,Americano,Bebida,Marta,Madrid,Bizum,1,1.96,5
4844,2024-10-11,09:16,Cookie,Comida,Mario,Madrid,Apple Pay,3,1.84,0
4845,2024-10-11,13:43,Brownie,Comida,Elena,Madrid,Tarjeta,1,2.74,0
4846,2024-10-11,15:19,Cookie,Comida,Lucía,Madrid,Tarjeta,1,1.8,0
4847,2024-10-11,16:57,Té,Bebida,Pablo,Madrid,Tarjeta,1,2.45,5
4848,2024-10-11,16:32,Tostada,Comida,Sergio,Madrid,Tarjeta,2,2.1,0
4849,2024-10-11,15:10,Latte,Bebida,Pablo,Madrid,Google Pay,1,3.5,0
4850,2024-10-11,10:58,Té,Bebida,Lucía,Madrid,Tarjeta,1,2.55,0
4851,2024-10-11,13:13,Croissant,Comida,Pablo,Madrid,Tarjeta,2,2.16,0
4852,2024-10-12,08:36,Latte,Bebida,Ana,Madrid,Tarjeta,2,3.5,0
4853,2024-10-12,14:14,Croissant,Comida,Lucía,Madrid,Efectivo,1,2.2,0
4854,2024-10-12,09:10,Latte,Bebida,Sergio,Madrid,Bizum,1,3.43,0
4855,2024-10-12,09:29,Bocadillo,Comida,Mario,Madrid,Tarjeta,1,4.5,0
4856,2024-10-12,16:47,Té,Bebida,Carla,Madrid,Tarjeta,1,2.5,0
4857,2024-10-12,13:28,Americano,Bebida,Hugo,Zaragoza,Apple Pay,2,2.1,0
4858,2024-10-12,16:52,Té,Bebida,Nuria,Bilbao,Efectivo,1,2.62,0
4859,2024-10-13,11:59,Latte,Bebida,Sergio,Madrid,Bizum,1,3.57,0
4860,2024-10-13,11:58,Americano,Bebida,Marta,Madrid,Tarjeta,1,2.04,0
4861,2024-10-13,16:33,Brownie,Comida,Nuria,Bilbao,Efectivo,1,2.86,0
4862,2024-10-13,13:27,Latte,Bebida,Lucía,Madrid,Bizum,1,3.57,0
4863,2024-10-13,10:08,Tostada,Comida,Sofía,Madrid,Tarjeta,1,1.96,0
4864,2024-10-13,09:41,Té,Bebida,Lucía,Madrid,Tarjeta,1,2.62,0
4865,2024-10-14,12:08,Bocadillo,Comida,Marta,Madrid,Efectivo,2,4.5,0
4866,2024-10-14,18:38,Croissant,Comida,Hugo,Zaragoza,Bizum,1,2.16,0
4867,2024-10-14,10:10,Tostada,Comida,Sofía,Madrid,Efectivo,1,2.0,0
4868,2024-10-14,15:21,Latte,Bebida,Carla,Madrid,Tarjeta,1,3.57,5
